Frequency (Hz)	Level (dB)
14697.756958	-101.709373
14699.102783	-101.829239
14700.448608	-103.241867
14701.794434	-105.567436
14703.140259	-103.483665
14704.486084	-101.221481
14705.831909	-99.617767
14707.177734	-105.015480
14708.523560	-109.447998
14709.869385	-110.809647
14711.215210	-114.896339
14712.561035	-110.424057
14713.906860	-105.413437
14715.252686	-105.517990
14716.598511	-118.721420
14717.944336	-116.244133
14719.290161	-104.168251
14720.635986	-104.303352
14721.981812	-114.733261
14723.327637	-107.760429
14724.673462	-105.978134
14726.019287	-120.281631
14727.365112	-102.597458
14728.710938	-96.138184
14730.056763	-97.275688
14731.402588	-108.222984
14732.748413	-100.800224
14734.094238	-105.048828
14735.440063	-104.012321
14736.785889	-88.455452
14738.131714	-87.271141
14739.477539	-87.962547
14740.823364	-83.917862
14742.169189	-89.591446
14743.515015	-82.317093
14744.860840	-90.457436
14746.206665	-100.722237
14747.552490	-99.861702
14748.898315	-100.401138
14750.244141	-100.509529
14751.589966	-100.646667
14752.935791	-97.247749
14754.281616	-105.141380
14755.627441	-105.836266
14756.973267	-108.885109
14758.319092	-118.743034
14759.664917	-107.641678
14761.010742	-106.532112
14762.356567	-113.117271
14763.702393	-113.785316
14765.048218	-108.728889
14766.394043	-102.232124
14767.739868	-109.412033
14769.085693	-112.606407
14770.431519	-119.398216
14771.777344	-110.272812
14773.123169	-104.222504
14774.468994	-109.022148
14775.814819	-108.522392
14777.160645	-109.007515
14778.506470	-109.134094
14779.852295	-105.691940
14781.198120	-116.978996
14782.543945	-103.643127
14783.889771	-107.216209
14785.235596	-111.991280
14786.581421	-100.953857
14787.927246	-102.627151
14789.273071	-116.666550
14790.618896	-110.226463
14791.964722	-102.910500
14793.310547	-103.322029
14794.656372	-103.315514
14796.002197	-109.014206
14797.348022	-109.908554
14798.693848	-128.690567
14800.039673	-120.660744
14801.385498	-103.480110
14802.731323	-108.350403
14804.077148	-126.408607
14805.422974	-114.538956
14806.768799	-109.039879
14808.114624	-109.228935
14809.460449	-123.047974
14810.806274	-118.447960
14812.152100	-108.549210
14813.497925	-108.714180
14814.843750	-114.056717
14816.189575	-119.369461
14817.535400	-113.416107
14818.881226	-110.927406
14820.227051	-113.723824
14821.572876	-122.445496
14822.918701	-109.860130
14824.264526	-110.227280
14825.610352	-107.649124
14826.956177	-116.870834
14828.302002	-109.752190
14829.647827	-114.961823
14830.993652	-107.051750
14832.339478	-111.482292
14833.685303	-104.378792
14835.031128	-103.633652
14836.376953	-105.931885
14837.722778	-106.539368
14839.068604	-137.726822
14840.414429	-108.421249
14841.760254	-110.026634
14843.106079	-110.136513
14844.451904	-107.977272
14845.797729	-101.503700
14847.143555	-103.061874
14848.489380	-111.739738
14849.835205	-112.993797
14851.181030	-107.026176
14852.526855	-107.626320
14853.872681	-116.379707
14855.218506	-114.888771
14856.564331	-107.972595
14857.910156	-110.120033
14859.255981	-115.695747
14860.601807	-111.596977
14861.947632	-115.444893
14863.293457	-132.071442
14864.639282	-130.473724
14865.985107	-131.394608
14867.330933	-134.749191
14868.676758	-118.212326
14870.022583	-114.762589
14871.368408	-110.070969
14872.714233	-110.293129
14874.060059	-109.574539
14875.405884	-105.581963
14876.751709	-105.599083
14878.097534	-104.269073
14879.443359	-100.509384
14880.789185	-108.370186
14882.135010	-111.576546
14883.480835	-107.849258
14884.826660	-120.484337
14886.172485	-105.693031
14887.518311	-104.321960
14888.864136	-109.257866
14890.209961	-123.475288
14891.555786	-105.402214
14892.901611	-99.380180
14894.247437	-102.665169
14895.593262	-106.460472
14896.939087	-107.569939
14898.284912	-106.804977
14899.630737	-107.148590
14900.976562	-108.935616
14902.322388	-101.545914
14903.668213	-102.391731
14905.014038	-103.369110
14906.359863	-107.269958
14907.705688	-111.564819
14909.051514	-111.598267
14910.397339	-111.570564
14911.743164	-112.858635
14913.088989	-115.770233
14914.434814	-116.153633
14915.780640	-117.670959
14917.126465	-117.413994
14918.472290	-116.404716
14919.818115	-116.378197
14921.163940	-115.442207
14922.509766	-110.642159
14923.855591	-111.349419
14925.201416	-117.691689
14926.547241	-106.057335
14927.893066	-100.884636
14929.238892	-104.711426
14930.584717	-109.882423
14931.930542	-106.490158
14933.276367	-113.840378
14934.622192	-120.304550
14935.968018	-114.938248
14937.313843	-108.135277
14938.659668	-105.077248
14940.005493	-112.918465
14941.351318	-108.667793
14942.697144	-103.051865
14944.042969	-103.910164
14945.388794	-111.060493
14946.734619	-111.444656
14948.080444	-105.709480
14949.426270	-116.743294
14950.772095	-107.990692
14952.117920	-107.111641
14953.463745	-130.052063
14954.809570	-112.540405
14956.155396	-111.768578
14957.501221	-118.232292
14958.847046	-123.441795
14960.192871	-119.213898
14961.538696	-120.636681
14962.884521	-124.581131
14964.230347	-124.683807
14965.576172	-120.153275
14966.921997	-115.397842
14968.267822	-114.370720
14969.613647	-122.182396
14970.959473	-111.985550
14972.305298	-110.458481
14973.651123	-119.939789
14974.996948	-117.777077
14976.342773	-125.603981
14977.688599	-116.970703
14979.034424	-116.844963
14980.380249	-112.136841
14981.726074	-123.255478
14983.071899	-113.725815
14984.417725	-115.386925
14985.763550	-113.541710
14987.109375	-107.534439
14988.455200	-111.680595
14989.801025	-112.524086
14991.146851	-102.709023
14992.492676	-102.192551
14993.838501	-110.890533
14995.184326	-112.066269
14996.530151	-109.059418
14997.875977	-111.629517
14999.221802	-117.413483
15000.567627	-113.321930
15001.913452	-111.059792
15003.259277	-122.215919
15004.605103	-112.035004
15005.950928	-109.584053
15007.296753	-109.257408
15008.642578	-110.255684
15009.988403	-116.084785
15011.334229	-117.158783
15012.680054	-116.793320
15014.025879	-119.365219
15015.371704	-120.463341
15016.717529	-122.180481
15018.063354	-119.777534
15019.409180	-112.947960
15020.755005	-111.837418
15022.100830	-126.570915
15023.446655	-112.267395
15024.792480	-111.164551
15026.138306	-116.727890
15027.484131	-110.387123
15028.829956	-108.729713
15030.175781	-104.444778
15031.521606	-102.874405
15032.867432	-109.959587
15034.213257	-109.969025
15035.559082	-106.097008
15036.904907	-110.476898
15038.250732	-109.753960
15039.596558	-111.629150
15040.942383	-117.547432
15042.288208	-110.020020
15043.634033	-105.830338
15044.979858	-120.020889
15046.325684	-108.218536
15047.671509	-110.542786
15049.017334	-120.143944
15050.363159	-115.607323
15051.708984	-123.070312
15053.054810	-109.389252
15054.400635	-111.750946
15055.746460	-123.275703
15057.092285	-117.759354
15058.438110	-116.552116
15059.783936	-121.777298
15061.129761	-125.831764
15062.475586	-123.718155
15063.821411	-128.237427
15065.167236	-124.794807
15066.513062	-121.500198
15067.858887	-124.085670
15069.204712	-116.398796
15070.550537	-123.364883
15071.896362	-125.708649
15073.242188	-127.871269
15074.588013	-112.618347
15075.933838	-106.660233
15077.279663	-106.553368
15078.625488	-106.595291
15079.971313	-109.085815
15081.317139	-116.859962
15082.662964	-116.035248
15084.008789	-109.349899
15085.354614	-107.326637
15086.700439	-107.435867
15088.046265	-104.119240
15089.392090	-106.597725
15090.737915	-112.364456
15092.083740	-114.052757
15093.429565	-119.686180
15094.775391	-113.492119
15096.121216	-113.392723
15097.467041	-116.547058
15098.812866	-110.464249
15100.158691	-105.281738
15101.504517	-106.464836
15102.850342	-108.055046
15104.196167	-114.897377
15105.541992	-127.186508
15106.887817	-117.036560
15108.233643	-119.158806
15109.579468	-124.329056
15110.925293	-120.749794
15112.271118	-127.126968
15113.616943	-143.921555
15114.962769	-126.025963
15116.308594	-118.662399
15117.654419	-112.873772
15119.000244	-112.173439
15120.346069	-122.342545
15121.691895	-112.296356
15123.037720	-111.349648
15124.383545	-115.860458
15125.729370	-110.912636
15127.075195	-116.248352
15128.421021	-119.902802
15129.766846	-109.424652
15131.112671	-109.166428
15132.458496	-113.891899
15133.804321	-108.852867
15135.150146	-117.821098
15136.495972	-108.383522
15137.841797	-115.923088
15139.187622	-111.330414
15140.533447	-110.356674
15141.879272	-109.954002
15143.225098	-115.095299
15144.570923	-110.701736
15145.916748	-116.916191
15147.262573	-132.342316
15148.608398	-110.595596
15149.954224	-112.462845
15151.300049	-127.498146
15152.645874	-122.698112
15153.991699	-111.052841
15155.337524	-108.845390
15156.683350	-113.365486
15158.029175	-118.260994
15159.375000	-116.032715
15160.720825	-115.990913
15162.066650	-121.605103
15163.412476	-120.966225
15164.758301	-128.130447
15166.104126	-135.157761
15167.449951	-126.535316
15168.795776	-116.569000
15170.141602	-118.587097
15171.487427	-113.372498
15172.833252	-116.639519
15174.179077	-121.819092
15175.524902	-112.304459
15176.870728	-110.647148
15178.216553	-107.889771
15179.562378	-119.600769
15180.908203	-114.051666
15182.254028	-110.168419
15183.599854	-103.914215
15184.945679	-106.368462
15186.291504	-124.425392
15187.637329	-109.429123
15188.983154	-109.227234
15190.328979	-108.978188
15191.674805	-109.515884
15193.020630	-136.805847
15194.366455	-112.431496
15195.712280	-115.660851
15197.058105	-124.002617
15198.403931	-107.399529
15199.749756	-105.741798
15201.095581	-112.980453
15202.441406	-112.515198
15203.787231	-110.417122
15205.133057	-116.719650
15206.478882	-116.189522
15207.824707	-113.997337
15209.170532	-112.153885
15210.516357	-114.859154
15211.862183	-118.933014
15213.208008	-126.261055
15214.553833	-123.160278
15215.899658	-116.776176
15217.245483	-119.194817
15218.591309	-123.334106
15219.937134	-116.417076
15221.282959	-114.839462
15222.628784	-108.735962
15223.974609	-113.296913
15225.320435	-112.309074
15226.666260	-112.562485
15228.012085	-113.875389
15229.357910	-105.867119
15230.703735	-102.032097
15232.049561	-104.875038
15233.395386	-108.517189
15234.741211	-123.326729
15236.087036	-105.249229
15237.432861	-105.453674
15238.778687	-116.636414
15240.124512	-104.978584
15241.470337	-106.422585
15242.816162	-101.275505
15244.161987	-107.855019
15245.507812	-120.084763
15246.853638	-116.024780
15248.199463	-116.343117
15249.545288	-115.620964
15250.891113	-114.452835
15252.236938	-118.258606
15253.582764	-108.284172
15254.928589	-113.778198
15256.274414	-106.972626
15257.620239	-107.801239
15258.966064	-110.664177
15260.311890	-112.750328
15261.657715	-117.222252
15263.003540	-115.115494
15264.349365	-128.619980
15265.695190	-116.299500
15267.041016	-113.711861
15268.386841	-113.587440
15269.732666	-122.439728
15271.078491	-108.642029
15272.424316	-106.534363
15273.770142	-102.332169
15275.115967	-103.911003
15276.461792	-102.833763
15277.807617	-107.346550
15279.153442	-107.638092
15280.499268	-101.261375
15281.845093	-105.844833
15283.190918	-95.270332
15284.536743	-95.379944
15285.882568	-93.184769
15287.228394	-101.517906
15288.574219	-88.547562
15289.920044	-90.449234
15291.265869	-95.715225
15292.611694	-93.688179
15293.957520	-93.834106
15295.303345	-93.184319
15296.649170	-91.028351
15297.994995	-92.320656
15299.340820	-95.809380
15300.686646	-101.739815
15302.032471	-110.371536
15303.378296	-109.246536
15304.724121	-104.752388
15306.069946	-104.899300
15307.415771	-115.572174
15308.761597	-107.986832
15310.107422	-108.033646
15311.453247	-115.035973
15312.799072	-113.864822
15314.144897	-110.925377
15315.490723	-111.893929
15316.836548	-114.357719
15318.182373	-107.026207
15319.528198	-100.021828
15320.874023	-99.015991
15322.219849	-100.157257
15323.565674	-107.122299
15324.911499	-99.945404
15326.257324	-101.489265
15327.603149	-103.553574
15328.948975	-100.098457
15330.294800	-102.208115
15331.640625	-103.262924
15332.986450	-103.955696
15334.332275	-102.674393
15335.678101	-104.347214
15337.023926	-111.311119
15338.369751	-104.423721
15339.715576	-110.278999
15341.061401	-108.315247
15342.407227	-104.715836
15343.753052	-104.398849
15345.098877	-102.256485
15346.444702	-105.699173
15347.790527	-113.197388
15349.136353	-105.579468
15350.482178	-103.524544
15351.828003	-101.909615
15353.173828	-105.964767
15354.519653	-112.384247
15355.865479	-107.587242
15357.211304	-109.509262
15358.557129	-109.571808
15359.902954	-109.118401
15361.248779	-109.284035
15362.594604	-111.599373
15363.940430	-113.321083
15365.286255	-113.431984
15366.632080	-121.433121
15367.977905	-117.081055
15369.323730	-116.354141
15370.669556	-113.218910
15372.015381	-114.762299
15373.361206	-108.056648
15374.707031	-102.682655
15376.052856	-108.207039
15377.398682	-109.369560
15378.744507	-106.407768
15380.090332	-118.349968
15381.436157	-121.019997
15382.781982	-109.260643
15384.127808	-104.101921
15385.473633	-104.516846
15386.819458	-108.694969
15388.165283	-102.449883
15389.511108	-99.309204
15390.856934	-104.430931
15392.202759	-107.695168
15393.548584	-106.126045
15394.894409	-106.947334
15396.240234	-106.126640
15397.586060	-104.267975
15398.931885	-104.659332
15400.277710	-106.105148
15401.623535	-107.980614
15402.969360	-106.700218
15404.315186	-104.266220
15405.661011	-104.448616
15407.006836	-107.594040
15408.352661	-111.159668
15409.698486	-113.048195
15411.044312	-113.505043
15412.390137	-114.249641
15413.735962	-112.404381
15415.081787	-116.231041
15416.427612	-120.161407
15417.773438	-113.587761
15419.119263	-119.127831
15420.465088	-115.529297
15421.810913	-110.817207
15423.156738	-109.588135
15424.502563	-117.231438
15425.848389	-107.655998
15427.194214	-101.479713
15428.540039	-99.360291
15429.885864	-102.442467
15431.231689	-115.254585
15432.577515	-108.024155
15433.923340	-112.038597
15435.269165	-104.513664
15436.614990	-104.942413
15437.960815	-120.709259
15439.306641	-111.637352
15440.652466	-114.150452
15441.998291	-104.437569
15443.344116	-102.587143
15444.689941	-111.185257
15446.035767	-108.974365
15447.381592	-116.510452
15448.727417	-108.900757
15450.073242	-107.493263
15451.419067	-110.497566
15452.764893	-109.088875
15454.110718	-113.758072
15455.456543	-117.299019
15456.802368	-119.301292
15458.148193	-115.482887
15459.494019	-119.780167
15460.839844	-117.952972
15462.185669	-116.320091
15463.531494	-120.830383
15464.877319	-116.902771
15466.223145	-120.404251
15467.568970	-116.400452
15468.914795	-110.351639
15470.260620	-113.714767
15471.606445	-126.861107
15472.952271	-118.392616
15474.298096	-113.107185
15475.643921	-122.249382
15476.989746	-119.502075
15478.335571	-114.480972
15479.681396	-112.160957
15481.027222	-105.785210
15482.373047	-107.320717
15483.718872	-113.842064
15485.064697	-106.966438
15486.410522	-116.740799
15487.756348	-104.419785
15489.102173	-102.399803
15490.447998	-110.075684
15491.793823	-113.711319
15493.139648	-120.641846
15494.485474	-107.900131
15495.831299	-112.061607
15497.177124	-114.029961
15498.522949	-110.652641
15499.868774	-115.637177
15501.214600	-121.656761
15502.560425	-113.342049
15503.906250	-113.716499
15505.252075	-118.658379
15506.597900	-126.179108
15507.943726	-125.311447
15509.289551	-120.566315
15510.635376	-119.220879
15511.981201	-115.090485
15513.327026	-120.895546
15514.672852	-115.175667
15516.018677	-113.980598
15517.364502	-120.933197
15518.710327	-113.937141
15520.056152	-118.824745
15521.401978	-109.144646
15522.747803	-113.010490
15524.093628	-114.982735
15525.439453	-116.974449
15526.785278	-106.118645
15528.131104	-105.516602
15529.476929	-117.186806
15530.822754	-114.384537
15532.168579	-124.468330
15533.514404	-110.986824
15534.860229	-105.229477
15536.206055	-107.027130
15537.551880	-109.805336
15538.897705	-112.400101
15540.243530	-114.945030
15541.589355	-110.723129
15542.935181	-108.076736
15544.281006	-117.007210
15545.626831	-112.525635
15546.972656	-110.827759
15548.318481	-121.132278
15549.664307	-114.535759
15551.010132	-108.299789
15552.355957	-113.390144
15553.701782	-117.275208
15555.047607	-124.639915
15556.393433	-118.218552
